reviewStar,reviewText
5,This is my new go to. I love this stuff so much. Never using a different eyeliner.
5,Great! Lasts all day... this will be a staple item for me from now on
5,Best eyeliner I have ever used
5,Fabulous product ❣️  I won’t buy anything else from now on....
5,"Nice, very easy to use, I'm not used to own points but this one I like. It last the whole day."
5,"This is the best liquid eye liner I have ever used. The brush applicator is perfect! Always gives me a crisp line with no skipping (and it doesn’t dry out like felt liners end up doing). And lasts a really long time! If you’re looking for an inexpensive liner that performs like a high end brand, look no further. I 100% recommend this one!"
5,I love this eyeliner because it got into my eye once and it didn’t burn my eyes at all
5,Wife loves it
5,"This is a great eyeliner! Most of the eyeliners I’ve tried, even the waterproof and smudge-proof ones, still smudges and I end up with raccoon eyes. This one doesn’t though! Buying it again!"
5,"this is my favorite affordable eyeliner, no need to spend all your money on an eyeliner that does the EXACT job as this one, I'm so happy!"
5,Great eyeliner! Very affordable and really good!
5,one of my favorite eyeliners
5,"Great product, glides easily...reccomend!"
5,Oh my gosh! This stuff is awesome. Made a small mark on my hand and it didn’t go away for days. The longevity of this eyeliner is longer.
5,"Wowza...works great! Goes on easy, doesn’t dry up too quick, and terrific control. Can’t believe how affordable it is."
5,"No problems! I switched back to this after trying some stamped eyeliner, but it burned my eyes so badly, I came back to NYX. So glad I did. I can wear it all day and it never irritates my eyes at all."
5,Awesome!! Definitely recommend it!
5,Works really well last long time
5,the application is so easy and smooth!
5,Is good
5,"It is easy to apply and shape and has great staying power...all day, in front of camera."
5,By far my favorite eyeliner I’ve found in a long time.
5,Glides on so smooth! I love it!
5,"Smudge proof, long lasting, intense pigment, bold color : what is not to love? Totally recommend buying!"
5,"I do not think it is truly water resistance, you can not wear it in pool or gym. But I easily apply it and it stays on very accurately and pretty for several hours."
5,The wife loves it she will be having me oder her some more soon lol
5,"Great coverage, glides on smooth and lasted without smudging for the duration of my day. Sorry, but I didn’t take note how many hours I had it on and didn’t test it out in the water, so can’t verify if it’s waterproof."
5,This is so nice.  applies easily - stays onvery impressed
5,The thin line allows me to create exactly the look I want each time. It does not smudge once it dries in a few seconds. It lasts all day. I have used many different eye liners and finally found one to stick with.
5,This is my go to liquid liner! I’ve literally worn this liner from morning to night without any touch ups. It’s absolutely perfect.
5,I love the way this doesn’t smudge!
5,"This eyeliner is really good, I’ve been using it for quite a while now and it’s just a guaranteed great look. It’s not streaky, is a genuine black with a beautiful finish, and  I love how thin the tip is while also still being thick enough to do bolder lines with ease. Overall it holds up really well to sweat and daily use for all kinds of things (e.g. work, workouts, etc.). It’s 100% worth the buy, especially for its comparability to higher end brands and honestly being better than most in term of quality."
5,I needed one that would be be easier to apply like this one.
5,"It is easy to use.And, I can have it a long time to use.I love it!"
5,I’ll admit for a long time I was kind of a makeup snob. I only used the Marc Jacobs liquid eyeliner pen which is about $30. This NYX one is awesome and even better than the Marc Jacobs one. I will be using this from now on.
5,"This is a really good eyeliner, really easy to grab and apply, and it lasted a long time, however; I don't think is 100% waterproof."
5,Finally an eyeliner that is truly smudgeproof!  Ordered two more!
5,Works as well as my Bobbi Brown.
5,I thought this would be hard to remove but it comes off easy with eye makeup remover or wvwn just washing your face.  Stays on all day no smudging.
5,It’s not really water resistant but it apples good
5,I love this eyeliner! Use it when I wear my makeup!
5,I've used this for years. It lasts and it is easy to apply
5,This makes doing winged eyeliner SO EASY. It usually takes me like 5 minutes to do winged eyeliner but the flexible brush tip and pen like tube allows you to effortlessly draw on your eyeliner
5,"I have been using the Maybelline precise eye liner for years. I think they stopped making them because I can't find it anywhere now. I had been trying different ones to find something as good, but most end up smudging and transferring under my brow. This is the closest I've found to the Maybelline precise one. It doesn't last quite as long, but it doesn't smear or transfer."
5,Great for the price. Love it. I do find it smudges near my crows feet.
5,Petty good for price! Comparable to my Vat Von D
5,"I'm not very good with eye liner pencils and have always used an applicator brush with pomades. I decided to give it try because the price was not too bad. Am I glad I did!! It's very easy to use, dries up almost immediately, does not smudge even if wearing for than 8 hours. My eyes were not irritated either and I have super sensitive skin."
5,Worked great and easy to apply 👍
5,I bought it for my daughter she love’s makeup I have used the liner it’s waterproof for real not like others that claim they’re waterproof but they really not
5,First time I’ve ever bought this. I love it! I use this over my foundation instead of regular powder. It gives me the best looking tan!
5,Smells like coconut sun lotion reminds me of the tropics and goes on so perfectly pigmented and smooth
5,"This is an outstanding product and value. My face just doesn’t tan and I don’t go without sunglasses. This blends perfectly and looks so natural. The coverage is great. A little goes a long way. I’m normally a Bare Minerals user and this covers just as well, but in bronzer form. Highly recommend."
5,Great everyday bronzer
5,Love this bronzer. It’s my go to.  Affordable
5,Great product!  Light is perfect for my light to medium skin tone. Added bonus is that it’s not really a powder so bits of it don’t get all over your clothes or other areas of your skin where you don’t want it.
5,"Such a creamy, blend-able, gorgeous bronzer and it smells great!"
5,"Wonderful beachy coconut scent, glides on with a good make up brush. Love it."
5,"Love the coverage of this product.  2 small complaints....1.  The blush color is too light, 2.  I don't care for the smell"
5,"I have used tons of bronzers over the years and this is by far my favorite I was shook! I have very oily fair sensitive skin and even though this bronzer smells of coconut quite strongly, more than I would like, it does not bother me at all. It glides on really well and last longer than any big namebrand I’ve ever used. The color bronzer was actually perfect for me even though I am super pale I’m glad I went with a slightly darker shade because I don’t need to use much of it. I highly recommend it if you’re on the fence just get it you won’t regret it!"
5,This is a perfect Bronzer creamy and has the perfect color and lasts for good time
5,This lasts well throughout the day. It also has some sun protection.
5,Love this bronzer blends beautifully
5,I was hesitant to buy this at first because I have ridiculously oily skin and most makeup just melts right off my face after a couple hours… but I went ahead and gave it a shot because of all the great reviews and my favorite beauty blogger swears by it. It is a beautiful bronzer and sits well on top on all the different foundations I try and trade off with. The scent is amazing as well and reminds me of something tropical. Give it a try if you’re skeptical. You won’t regret it.
5,First off smells amazing. Creamy and applies smooth. Great for natural looking contour
5,This make up is the best make up bronzer you can buy it's worth writing a review I love it and it smells tropical.
5,It's my first time trying it. And it is a good dupe for the Hoola bronzer. I like the buttery smell too!
5,"I already love physician's formula to begin with. But they're butter bronzers are awesome, smooth, not greasy at all and smell great. I also love the perfume, it smells amazing!"
5,Love this bronzer and it smells like coconuts better than any high end brand bronzer I have used
5,Loved it!!
5,This product is so amazing it smells so good very soft to the skin and you can make yourself look like you have a beautiful beach tan
5,"Great color and super easy to apply! Nice scent, too."
5,gift
5,This item was a gift she liked it.
5,AMAZING
5,"Smells like coconut, smooth like butter, has shimmer"
5,Smooth application the scent is amazing smells so good
5,"I purchased this based on good reviews. I'm 60-ish and never wore bronzer or contoured but decided to try after seeing too much of my own flat-face on zoom meetings. I've already tried a couple of other products which turned out pretty meh. This formula sounded like it would be great for aging, dry skin. Unfortunately, it arrived broken, just like so many others here. Rattling-around-inside-the-case type of broken. There was another blush in the same package that arrived perfectly and the box was in great shape so this felt specific to the product and I think it's the whole 'butter' component. Took about 3 minutes to request a refund and mailed it back, no problem.Yesterday, I made my first trip to W****** in about 4 years and saw this on the rack and let me tell you, it's worth the hype. I'm fair skinned with a peachy undertone and bought the original Bronzer shade. It's lighter than it looks in the case and goes on with just the barest wisp of color that makes such a difference. It blends beautifully. Honestly, I could not believe the difference. I'd catch sight of myself in the mirror and think, my goodness I look good :)So 5 stars for the product but, honestly, this one probably needs to be bought localling if you can find it."
5,This smells so good! Love it
5,"This is an awesome product. As a redhead, it’s impossible to find a good bronzer that doesn’t look orange or weird on my skin. I also have super sensitive skin and this was perfect! Looks very natural, smells like nice beachy/summery sunscreen but feels light and adds a nice color without being too much. If you are a redhead, definitely go for the lightest shade."
5,I like everything about this product. The shade is very natural looking and has been great for sensitive skin. It comes in nice compact with mirror and applicator. I have bought other products of this brand so I had confidence in trying their bronzer.
5,Pretty color. Strong but good coconut-like scent
5,"I’ve always stayed away from contouring and bronzers because they can be too harsh and dont blend well at times, but I don’t have this problem at all with this product. It’s super easy to blend, buildable, great pigment without being too harsh, and gives such a good sun kisssed glow. Definitely recommend"
5,Love the scent! I feel like I’m on vacation! Highly recommend!
5,Smells amazing. Blends very well. Definitely will buy over and over again.
5,Love this bronzer. I have pretty fair skin and this gives a nice glow.. the scent is one of my favorite things about it
5,"I love it, its coconut smell is my favoritego"
5,My sister loved it
5,smells so good
5,Excellent product. Not too heavy.
5,It has a coconut scent but it’s a beautiful color and it’s better than almost any expensive bronzer. I will be buying back ups on this stuff!
5,I love the scent and color..will buy again
5,Love it for a sun kissed look and to add some color back to my face. It takes forever to use all of the product too so one will last you a long time
5,This collection of products is as expected for the price. However I have fallen in love with the lipstick. The bronzer is handy and the grey eyeshadow is sexy. Overall it is a nice start to a  travel make up kit.
5,"I was worried about how this would look on my very pale skin, but it works great! Not too dark, just adds some slight bronze.Looks natural and smells great!"
5,"It’s so worth it. I love the products and the scent of the makeup. Not a big fan of the perfume, too sweet for my taste."
5,Super jenial
5,Love it natural looking bronzer
5,"I have slightly fairer skin, but I tan and don't burn. I have been trying to find a natural looking bronzer for AGES. This stuff is so easy to control (the amount you put on/how dark or light. It gives a nice, subtle glow.  The smell is absolutely amazing. Don't think I'll be using any other bronzer until I find one that tops it."
5,"This is great but as others mentioned, even the darkest shade is pretty light."
5,Nice fragrance. Nice texture. Nice color.
5,"Perfect bronzer, way better than high end stuff"
5,Peachy look for summer. If you want a soft tan it looks best
5,"I love this stuff so much. I have sensitive, red skin. If I blend too much, my face turns red and makes my makeup look AWFUL. This stuff glides right on & blends so easily. better than my Hoola bronzer for sure"
5,This product smells so good and I love the coverage! Super nice just to use for summer!!
5,Loved this product so glad I tried it. The color warm the scent is summer like and the product is long lasting.
5,Love this stuff
5,"Beautiful! Everything about it is so nice. From the minute you open the lid and the fragrance it’s you, to the easy application and the gorgeous color. I’m very satisfied."
5,I love this thing :)
5,Great price and value.  Nice color and brushes on easily and not patchy.
5,This is my favorite bronzer.  Thanks for shipping it fast!
5,"Love this, especially for my sensitivity with anything. Is perfect."
5,The smell! I honestly did not think much about it but when I got it I was taken to a tropical vacation (obviously kidding) but it does smell like coconut! I Love it!! It works great to give you that extra glow.
5,"I am very fair skinned and I have not had luck finding a nice cool toned bronzer for my face since benefits hoola bronzer. That one soon became out of budget for me so I had to find a more affordable option. That being said it’s been hard and I’ve looked grey orange brown and every other shade in between since then. THIS right here is my new holy grail I will purchase and repurchase until they discontinue it and even then I’ll bid for it online. The perfect cool tone for my face gives me a nice bronzed look without making me ashy grey or orange. The smell is interesting it legit smells like butter to me which I don’t love, but for the amazing product you’re getting I can easily overlook that. Also!! Amazon has the best price for this baby. In stores it’s around $14 or so, so buy it here but it now!!"
5,Love and the smell is amazing.
5,I love this bronzer and it smells amazing
5,A favorite purchase of mine. Definitely my on the go look! The powders are so silky.
5,"I like this shade for my fair neutral skin. It’s buildable and blends nicely. The scent is good too, beachy."
5,"Smells good but the smell doesn’t last.  Kind of wish it did!  Nice bronzer, goes on nice and stays on.  Includes an applicator but I use a large soft brush.  Looks nice.  I’m fair skinned but I got the darker one after reading reviews.  I just go easy with applying and it’s great!"
5,My new GO TO for the summer. And the smell is so nice
5,I use a light fluffy makeup brush to put this on a well-moisturized face. After the moisturizer has soaked in really well then I lightly brush it across my face. I like the brush better than the sponge which comes with it but that is a personal preference. The container is really easy to open and I can put a tiny fluffy brush in the bottom of the container and the sponge on top of the bronzer.I have also tried putting on lightweight makeup since I am really fair and then light dusting of the bronzer over it. This works as well.
5,"Love the smell and love how it looks on me, I have olive skin tone and packaging is lovely"
5,I’ve used this product for a couple of years and love it.  I recently traveled and it broke so I reordered through Amazon.  Received quickly.  Love the color!
5,"I picked this up because my daughter loves makeup and we have similar complexions. Even though she does use some high end makeup she loves this product! I tried to find this color in local stores and they were sold out or didn’t carry PF.The packaging is so pretty, it smells amazing but not overwhelming. I love it, it will last me forever because I don’t need to use much. Great product for the price point ."
5,"Love it! Smells wonderful, goes on so smoothly with a smooth appearanceGreat for sensitive skin. I ordered bronze and I am light to med skin tone it was perfect.Highly recommendI won’t purchase any other bronzer now"
5,"Smells super good! Very pigmented and easy to blend , just don’t put too much because it’s very warm toned."
5,Smells great. I have sensitive skin and this worked wonderfully for me. I love the sponge brush that it comes with and the holes in the bottom of the case where the sponge sits so it can air out.
5,It’s good
5,So pretty!
5,"Works so well, light on my skin and smells great!"
5,Perfect for fair skin as summer begins!
5,Beautiful shade for Summer & lasts all day!
5,Love it! And the smell!
5,Really like this product! Works for many skin tones.
5,Love it.
5,"Great, super concentrated formula. Smells amazing. Will last me foreverrrr."
5,I love this collection..the colors are perfect and shimmery...
5,"This is great!  Finally, a bronzer for fair-skinned people!  This product goes on nicely and I love the little foam brush that is provided.  It gives a nice glow to your face without being too dark, but you can build on it if needed."
5,The most amazing bronzer out on market !! It’s natural looking and easy to use . Love the smell too !
5,BLEND-ABLE BUILD-ABLE RICK VIBRANT
5,"Lovely matte bronzer with a light delicious scent of pina colada. It's very blendable and doesn't irritate my very fair, very sensitive skin. A small sponge is included under the pan, which is great for applying the bronzer right where you want it, then it blends like a dream with a brush. Would definitely recommend!"
5,its like a powder and a liquid makeup all in a powder. works very well and feels soft on the skin. would recommend
5,I use this and I purchased for my daughter. She loves it too. The smell is fabulous. I love the coverage.
5,I love the smell of this and smooth feeling of application.  I regularly buy this.
5,This is so awesome
5,"This smells amazing, kinda reminds me of the hoola by benefit. The difference I’d say is a lighter warm tone but it’s beautiful and buildable. Look like I’m bronzed and not just pale with anxiety. But Golden with anxiety."
5,My favorite bronzer and use it for highlighter and eyeshadow as well!
5,Love this !
5,Love this product!!!
5,This covers my uneven skin type great coverageGives the appearance of healthy skinGives to a glow
5,Smells SO GOOD!!!! New favorite
5,"Literally blends like butter. Smells amazing. I’m pretty fair and I don’t have to use much, but this creates the perfect bronze look! Doesn’t get splotchy or feel dry."
5,I love it. I have never used a bronzer before. It's a game changer for a 70 year old woman.
5,"After resisting purchasing this for so long, I finally did buy it and it is everything it's cracked up to be,  and more!!  I'm tired right now, so will come back and edit this review,  and add details another day,  but I love the bronzer!! :)  OK--Edited to add-- only thing I don't agree with which everyone else raves about is the scent. I think it has the scent of additives which aren't natural,  certainly not butter or coconut,  however it doesn't last for long after using the bronzer. It's not such a  big deal :)"
5,"Smells nice, and covers well. Very pleased with this product."
5,The smell is amazing....like Hawaiian tanning lotion. Hands down.. best bronzer out there!!!
5,"Physicians formula bronzers are gorgeous. Super blendable, not muddy, just fantastic"
5,Perfect color for lighter skin
5,My favorite bronzer on this planet. The smell alone is amazing. It blends out perfectly. I would never switch to another bronzer.
5,Smells great
5,Love physicians formula!
5,Came perfectly. No cracks or anything
5,Great value and product
5,"This is one of the best bronzers I have used. I love it so much I purchased another in a darker color. I have sensitive skin and I am totally ok using this, there is a slight scent and usually I am pretty picky about stuff like that but it isn’t strong enough to really be a problem."
5,"This is a good bronzer. It does what it’s supposed to. I have medium skin, and it gives a little definition and looks sun kissed. I’ve gotten compliments on my “tan”, lol. I wish they used other ingredients besides talc, but I don’t wear it often."
5,"Switched from the benefit bronzer, great dupe, amazing smell"
5,This is very soft and smooth. It does not irritate my skin and I like the color
5,This is my all time favorite drugstore bronzer. Smells great of you enjoy coconut. This products goes on buttery smooth as well. HIGHLY recommend!!
5,"I went through a makeup phase, and I've owned an embarrassing number of bronzers ranging from drugstore to high-end. This remains as one of my all-time favorites. It's not too loose or compact, so you pick up a perfect amount of product on your brush. It looks seamless, blends easily, and the color has the perfect balance of golden undertones with a touch of red (to look realistic). The smell is definitely coconutty and can be a lot for some, but I personally love it. The only downside is the packaging - it's a bit bulky to travel with, but I also travel with a separate brush and mirror, so I don't need the ones included. I have light to light-medium skin tone, and I purchased the regular shade ""Bronzer"" - it looks perfect."
5,I haven't worn bronzer in ages and this felt so buttery and good on my skin! I'll be buying again!
5,Goes on smoothly and smells good
5,"I have very sensitive acne prone skin, but I’ve been using this for 2 weeks already and I love it!!! Love the scent and the color is amazing...It’s not too dark... overall great buy!!!"
5,"I really like how this bronzer creates a natural look. I'm cool toned and I ordered the ""butter bronzer"" color. It did not show up too dark and it was light enough to where you could notice the difference. This product has a silky feel with no given personal skin irritations and smells amazing too."
5,Love this stuff!
5,All the hype and more! This bronzer is now my personal favorite. The smell only lingers for a min or two. I don’t use much product. The formula is buildable and leaves a wonderful natural bronze.
5,Love this stuff! Smells amazing and works so great as bronzer and an eye shadow.
5,"Love this! I usually use Hulu bronzer from Benefit but thought I’d give this a try. I won’t be going back to my old bronzer. This smells good, reminds me of summer and makes my skin glow."
5,Smells like butter ....And also works good
5,Love Anything physicians formula! Lightweight but still great look and coverage!
5,"Excellent for my sensitive skin. Its a lighter bronzer, so its perfect for my pale complexion.  Lasts all day and looks great!  The applicator storage beneath the compact is a nice touch!"
5,This smells so good! Love the color as well!
5,It blends so smoothly and smells good
5,My favorite. Everyone has been using it so I thought I would give it a try. It will be the only one I buy from now on.
5,"I use this as a highlight and a contour! This smells great, goes on smooth and not to dark and not to light. I don’t use the applicator it comes with, I prefer to use my own makeup brush. Great product!"
5,"I love this product so much! It compliments my skin tone so much, smells amazing, and came just as pictured."
5,"My wife says: ""The best bronzer I have used. It doesn't look too orange or dark on my pale skin."""
5,I bought this after seeing it all over TikTok. It smells great and blends well to my pretty pale skin. I will even someday use the bronzer in my eye makeup in my crease in a quick weekend look.
5,Beautiful color and not orange looking and went in so smooth!
5,"Smells amazing, beautifully packaged and it’s very soft. Perfect tanned look."
5,This is one of my favorite bronzers. It's very natural looking and it smells nice too!
5,Great product with wonderful shade to add the look of the sun on your face!
5,Smells like coconuts! This isn’t my first choice for bronzer but it works!
5,Smells great. Applies smooth. Provides a beautiful finished look to your makeup routine.
5,"Been excited and pumped for this product, as many people recommended. The color is amazing and scent is the best. Will buy again for scent and summer feel and color."
5,Love the whole package. Great product.
5,"I love this product! It smells great, smooth consistency, pigmented- all around great product. Worked for my fair skin and tanned skin as well."
5,LOVE!
5,This is just the perfect bronzer ever! Loving it
5,ABSOLUTELY LOVED THIS BRONZER! So soft and sun kissed glowed !
5,"I was skeptical at first but once I opened this, the fragrance brought me back to summertime as a child with its tropical, Coppertone sun tan lotion-like smell. I read the reviews to get the shade just right for me as I didn't want anything near orange.Take a few to ensure you pick the correct shade for your skin tone and you'll end up loving this bronzer."
5,"I love everything in this kit. The eyeshadows are a little dark for me personally, but I still use them by blending with other colors. The scent of the perfume is amazing and the products work great."
5,This smells like I am on a tropical island in the best way possible. Love to brush over the top of my foundation to give my winter Midwest skin a little kiss of color!
5,"worked for my skin color and blended very well, liked it"
5,"Smells fantastic, first of all. Lol Secondly, it blends so nicely and I'm not even a huge fan of powder bronzers. I normally just use my Rimmel duo stick, but this bronzer has such a smooth finish! And the color is perfect for my pale skin. I'm a red head, so I struggle with most bronzers being too dark to blend out well. This one in the shade Light Bronze is amazing. I don't look like an orange clown. Lol The ONLY negative thing I have to say is what the heck is up with that weird little applicator gadget? Hahaha That thing is useless. I use my makeup brushes to apply it instead. I'm sure most of you will too."
5,It was great
5,Great design for compact!  Color and size perfect for me and comes with spongy - easy wash applicator!
5,"Read great reviews on this so I wanted to try it.  The smell is amazing!  Very beachy, like suntan lotion.  If you’re sensitive to smells this might be too strong for you.I got the bronzer color, and it’s a great color on me.  I’m fair to medium complexion.  Oh and no shimmer or sparkle to this, which I appreciate.  I’ve already recommended to a friend!"
5,The smell is amazing!
5,"Loveee it!! Smells so good, and looks amazing. I have very fair skin, and this is the perfect shade. Easy to build up so you can go for a more dramatic or subtle look. Great price too, I like this one more than too face's or bobbi brown's 😳"
5,Great
5,"it's so beautiful, it smells BOMB and it makes me look so good! it blends in SOO WELL. BUY BUY!!"
5,The color is a bit too light for me yet I love the way it smells
5,Why didn’t I know about this sooner.It’s the perfect cool tones bronzer for me. It made my skin look flawless.I love it.
5,"The only bronzer I will ever use. It is SO cute for summer. When wearing a tank top, try putting some on your shoulders and color bone. The shimmer and bronze is so cute on tan skin"
5,"I love the scent and doesn't bother my sensitive skin. This is good for fair skin, it shows just enough."
5,"The color, scent, and formula is wonderful! It is so easy to apply and blend with a brush. I love how natural it looks."
5,"Beautiful color and formula. It's my go to bronzer every time I do my makeup. The scent is wonderful, blends great and perfect color for my light skin tone."
5,"Very nice drugstore bronzer. I got the Light Bronzer and original Bronzer shades and, as of January 2021, they're still coming from Amazon in the packaging with yellow letters (I wish it were the newer, more elegant package, to be honest). It has a smooth application with a little bit of sheen but no chunky glitter, and a strong but not unpleasant fragrance. The packaging is a little bulky and I wish it didn't have the characteristic ""hump"" on top, because it makes it harder to keep organized in a makeup case.I'm pretty fair but not the palest, usually within the first couple of neutral shades for most foundations, ie MAC NW15, Maybelline 115 Ivory, Juvia's Maricao. The light shade doesn't leave a ton of pigment but is buildable, so it's a good shade for people of my coloring who like a very gentle bronzing effect, or folks who are a bit paler than myself. It doesn't look orange on me, and the sheen isn't enough to emphasize light skin texture. The original Bronzer shade is still pretty subtle, but it's easier to see on my coloring.I'm currently awaiting delivery of the original ""Bronzer"" shade just to compare the colors. I'm hoping it comes in the newer, less cartoony packaging style."
5,"a little orangey for my pale tone, but works great when used conservatively"
5,I love the scent of it not too strong but smells delicious.
5,"I really love the scent but it is strong, so might not be for everyone. This bronzer is very subtle but just warms you up. I tend to use it everywhere, perimeters of my face, neck, eyes, you name it. It really is the only product I have found like it. It's not sparkly, or shimmery, just smooth glowy and warm. It's perfect. Very similar, but dare I say, better than benefit hoola! Hoola is more neutral and this bronzer is warmer so not a perfect dupe but equally wearable and impressive I would say. Hoola is more powdery and this product is smoother."
5,I have super sensitive skin and a sensitive nose. I love that this basically smells like cocoa. The color is beautiful and blends well.
5,subtle but noticeable glow on my fair skin
5,"My friend bought this and let me try it and I immediately fell in love so much I stole hers and then bought a new one as soon as it ran out! The smell is heavenly, its buildable so I always start with a little and add on as needed. I dont use the applicator it came with though so I can't say how well that works. I'll probably never try another bronzer in my life!"
5,"I absolutely love this product. It blend was on the skin, applies super well, overall a great experience! I would say the only downside is if you don't like scented products, this isn't for you. It definitely has a strong coconut smell, that can feel a bit overwhelming at first."
5,This bronzer is beautiful! It smells so good and blends like a dream. If you're light complected it can even second as an eye shadow.
5,Omg this smells so good! I love the smell and it is a nice calm color. I am super pale and it doesn’t make me orange. I got it because I am on zoom all day and I was looking paper white. This just gave me enough bronze that I don’t blend into a white background lol.
5,"I was skeptical to buy this, absolutely love it. It's very buttery and smooth and soft and easy to put on and the packaging has a little mirror"
5,Makes me feel like I'm on a beach! Amazing scent and great quality. You gave it the right name - Sun Kissed.
5,Love this stuff. I use it mostly as blush. It smells so good!
5,works well and smells AMAZING. Plus it's super cute with the palm leaves. Great bronzer.
5,Love this brand of blush.  Didn't really like the brush that came with this one though so I just used a previous brush I had.
5,This is a very good under eye concealer. Goes on so smooth with very little fuss anduuss. Quick swipe and blend. Love it
5,My favorite
5,The best concealer I’ve ever used
5,So happy with this purchase and it’s always exactly as everyone says in reviews ... amazing in every way!! I hope they never stop making it. The color HONEY is my favorite amd I have medium skin with pink undertones because I am English.
5,The best ever!
5,I use it almost everyday. I lasts and does not crease. It is easy to apply.
5,I got both the medium and sand shades! Love the sand for under eye and the medium for touching up my makeup on the go! A must-have in my makeup bag for traveling!
5,Covers my under eye circles and melisma wonderfully. Covers just as well as the more expensive concealer at Sephora.
5,Concealer by Maybelline perfect
5,The coverage was good for such a light feeling product. I wouldn’t say it’s full coverage. It’s a medium coverage with a light silky feel. I would buy again.
5,"It works as a concealer, contour, or even toner. It is perfect for every need and very small so it is portable and you can use anywhere!"
5,Creamy and moisturizing. Just perfect. Will continue to purchase indefinitely
5,I have always had luck with Maybelline and they continue to provide great products!  Easy to apply and the correct shade works well for me!
5,This is great for highlighting and counteracting the dark circle under the eyes without being cakey and settling into fine lines. This works great for a highlighter on the nose and cheek bones
5,"I’ve been using Nars concealer since I ran out of Maybelline Instant Age Rewind Concealer. I’ve read Nars is the best, give me Maybelline Instant Age Rewind Concealer any day. Goes on much smoother, sheerer, doesn’t highlight your wrinkles, rather smooths them. Highly recommend."
5,Easy to use
5,Best concealer money can buy! I even bought a couple that are a little darker than my complexion to use are a contour and it blends and looks absolutely flawless! Very impressed!
5,I must say I love the simplicity of this product as well as how good it works! I will definitely be reordering this product!
5,This product provides excellent coverage.
5,I love everything about it first time buying this concealer and will buy it again
5,"As a career woman for 40 years, I would never have used a drug store product on my face. No, ma'am, I was a Dior girl all the way. But after retiring, I could not justify spending the cash on cosmetics. So, after reading some ""4-5 star"" reviews, I decided to try Maybelline foundations, concealers, and powders. Am I glad I did! They are wonderful, and yes, comparable to high end brands. Cannot say enough good things about their products."
5,my favorite!
5,Like the product. Easy to apply. A good purchase
5,perfect product
5,This concelear it's great!
5,Feeling like the undead due to lack of sleep? Waking up all hours of the night to feed a tiny human? Do you then have to go outside in the bright world the next day and would like to look like you slept more than 3 hours? Well this is for you then!This brightener concealer does wonders to hide those oversized bags that airlines would charge you extra for. Just dab some of this magic goo under your eyes and blend in with a small makeup brush. Then voila you look like a normal member of functioning society that knows what the back of their eye lids looks like.*warning* does not help you sleep better or feel better about the tiny amount of sleep you got while your husband slept like a rock. This product only makes others think you dont want to hit him at 2 am when the baby is up again and he is sleeping through it all.This is not a paid review I just couldn't go back to sleep at 3 am after baby woke and thought making you smile was a good way to pass the time.
5,Liked how smoothly it came on.
5,"Ease of use, good coverage but not heavy. Have ordered three times and will continue to use"
5,LOVE IT
5,I love this stuff and it was shipped well and quickly
5,This is absolutely a great product and I wish I  would have known about it years ago! It doesn’t cake in wrinkles and provides a nice cover over flaws! LOVE it and will definitely purchase it again!!
5,"I’m happy with this concealer. I was hesitant at first because of all the other brands that I’ve tried and have failed to do what they claim. But for the price, I figured I’d give this one a try. I have light skin, so matching the shade was a little confusing to me  because I wasn’t sure if the shade would work with my cool undertones. I went thru the reviews, someone mentioned that they have cool undertones and light skin so I went with the review to guide my purchase. The light 120 shade was a perfect choice and I was pleasantly surprised. There was no fuss with applying the concealer. It easily glides on. The texture is just right. It’s not too thick or thin. It lasts almost thru the whole day. I say almost because for me, it didn’t last 8 hours like it claims on their website. Maybe 6 hours for me, but then again I live in a humid climate so that may be why.  I still love it though, because it conceals pretty good!"
5,Thank you it's perfect
5,My go-to concealer :)
5,"This concealer is the best! It covers better than any other I have ever used, is non drying without being greasy, does not settle into lines, lasts all day and the application is effortless I honestly have not used or purchased another brand since my first purchase of this product several years ago. I am never without a spare! Do yourself a favor and give it a try. I have learned that products reasonably priced can be superior to so many over priced makeup items on the market that do not deliver.Yes I  love this product!!"
5,Fades well. Looks natural. Very light weight on the skin good cover
5,This is perfect and I will definitely buy again
5,I didn't think I would like this product but to my surprise I love it and use it daily. Fact is it just makes me look a little better. I don't like having dark circles under my eyes or hollows into my cheeks. This erases anything you want to cover. You look better in a photograph.
5,"Goes on so smooth, perfect texture, excellent applicator.  I will buy this over and over.  Highly recommend if you need to cover up those spots under your eyes, or just want to brighten up your eyes."
5,Works well to cover dark spots and uneven skin tone.
5,"Might take some time to guess the right color/shade for your skin, but gives great coverage and is easy to use! Would buy again."
5,Works great
5,I really liked this concealer. It was easy to apply and covered well.
5,"Best product for lightweight coverage I’ve ever found.  Love the texture, packaging and ease of application"
5,The applicator tip is amazing!  Love this product!
5,This is the 2nd time I've purchased this - love it!
5,I use this product regularly. It's easy to use and covers nicely.
5,This is a fantastic coverage for blemish to wrinkle.Product keeps fresh until you turn the dial.
5,"Easy to apply, dries quickly, good coverage"
5,"This concealer is awesome! It’s very easy to use and covers beautifully, giving me flawless even skin. It evens out the darker areas of my face. I have so many half used expensive products in my bag that did not live up to this same claim. I am ordering two more to ensure I don’t run out! All levels of skill can easily use this."
5,Covers up dark circles very good
