reviewStar,reviewText,inconsistentStatus
3,Lightweight t shirt. Some shrinking after 1st wash. Very soft.,0
3,Material very thin compared to previous Gilden shirts,0
3,The shirts shrink,0
3,expected shirts to be softer.,0
3,The t shirts started shrinking after few machine washes. The material is not very quality either.,0
3,Too short. Shrunk too much in wash.,0
3,"Product run small. Order the next size up. Soft material, a little thin.",0
3,These are very long,0
3,Runs small,0
3,Think big t,0
3,Order 1size larger as these run smaller than expected.,0
3,XXL walls too big,0
3,Not as comfortable as I had hoped.,0
3,I prefer the tagless t-shirts,0
3,They shrink after laundering,0
3,Shrinks after 3 wash,0
3,Fades to fast,0
3,They shrink after 1 wash don’t purchase the normal size buy a size up,0
3,Shrank 2 sizes once washed.,0
3,Not the best quality and shrink but worth using for under shirts.,0
3,"Usually a large fits me snug, but these run a size bigger.",0
3,Shirt length was too long for my preference,0
3,These shirts were too thin and felt smaller than other Gildan shirts I have.,0
3,I’ve ordered many of the same brand but this set was much smaller than others. And shrunk in the wash/dry.,0
3,Too tight around neck,0
3,Tighter than usual,0
3,Don't dry them in the machine,0
3,very thin and small,0
3,"Buy 1 size bigger, after a couple of washes they shrink and are tight.",0
3,"Two shirts had small to medium white spots on them, bleach?",0
3,For the price the quality was as expected. I just needed a new batch of t-shirts while I am temporarily relocated.,0
3,After first wash they have shrunk a size,0
3,Very thin material see through,0
3,Be prepared...these shrink quite a bit after washing and drying.,0
3,The seams unravel after being washed once.,0
3,It has medium quality,0
3,I should have ordered one size up.,0
3,Sleeves were to short!,0
3,More fitted than expected,0
3,Material thin,0
3,Way smaller than average clothing the same size.,0
3,"Shirts aren’t as soft as expected and do draw up some in the wash, I don’t know if I would purchase again.",0
3,Decent work shirts for the price. Fades after the first wash. Just a little.,0
3,Necks give way right away,0
3,I think the material was to thin and could of been a little heavier in weight,0
3,They wear out really quickly. Sleeves are too short,0
3,Very skimpy. Donated them,0
3,They Shirink  Tooooooo.... much,0
3,Too big before washing and drying cycle,0
3,Shirt is alot thinner than i expected. Shrinks alot and too long,0
3,Fits tight and it's see through cheaply made so I guess I got what I paid for. These were for my son,0
3,Shrunk after first wash but still wearable,0
3,Decent undershirt but fits a little too tight for me,0
3,"Sizes were way bigger than what I ordered. Material is very thin, easily crushed and a challenge to iron",0
3,Not as thick as expected,0
3,Get a size bigger than what you wear.,0
3,Not all that I expected,0
3,a little to tight,0
3,Very tight and small order a size up,0
3,"The design on these really is not comfortable.  They feel like you're on the edge of a water slide at the top of a drop. Do not feel like a snug fit, more like a  plastic wrap. Because of this, wicking in key areas is crap too, as is cooling since there's a layer of air between the fabric and skin.Definitely won't be buying any more of this model / type.",0
3,Had to throw away a pair already because of holes,0
3,"Overall, the only issue with this is that they're very snug in the leg.",0
3,The ran very small,0
3,The bag said 6 but only 5 came inside the bag.,0
3,I haven’t used cotton briefs in years because they are very uncomfortable to me. These seemed to be a good product for those who can wear them.,0
3,"The ""coolzone"" would be cool(see what I did there) if there wasn't a layer of thick normal fabric covering most it.  They're tighter than all my other boxers that are the same size.",0
3,Tight waistline,0
3,very long,0
3,Band is thick and cloth material. It has an elastic inside but the cloth around it adds this tightness.,0
3,Too big,0
3,Run a little small,0
3,Too small,0
3,Product was too small..,0
3,This product is not designed for men with large thighs.,0
3,Tela débil,0
3,Run big,0
3,Too tight around thighs,0
3,"These boxers run a little small around the waist and the leg compared to the ones I’ve been buying at the store in the past. If I will ever buy these boxers again I will buy a size up. As far as been breathable I’m not sure there is much difference with the non-breathable ones. Also, maybe it’s my impression but the fabric seems to be a little thinner than usual.  I ordered the assorted colors package and didn’t get the colors I chose at the time of the purchase. So I guess “assorted colors” means you get what they send you...",0
3,I need my boxer briefs to stay up high so my thighs don't rub together. These did not do that. They keep sliding down my thighs.,0
3,shorts slip. come off and move down,0
3,Color's,0
3,Very breathable but ultimately too small. The thigh area is very tight.,0
3,Too tight get a size bigger,0
3,They are new right then why is a pair ripped already took out of package and ripped at leg opening,0
3,Very very small for the size so I am now buying a bigger size pack.Stitching off rubber band for one pair after first wash,0
3,They or ok.,0
3,Elastic is Flimsy. Ripped off after only a few wears.,0
3,"Despite what the sizing chart indicated, I found this item to be sized smaller than comparable brands.",0
3,They are short in the crotch,0
3,Cotton fabric and was a bit large.,0
3,Price,0
3,Ordered Large and they were in my opinion way to small and very tight. Waist was small for 36-38. I wear 34-36 pants.,0
3,Not as stretchy or synthetic as advertised,0
3,One wash PRE wear and one of them already had a hole in them,0
3,They bunch up occasionally and are tight around larger thighs,0
3,They were too small.,0
3,These Seem to run much smaller than the size would indicate. I returned them.,0
3,Purchased for my son : If you’re a big guy with large thighs they may be too short,0
3,Its ok!,0
3,They are a bit too small.,0
3,were not snug enough for me at the waist,0
3,Tight on the legs.. have to RIP them.,0
3,My husband got these and he said they shrank a lot the first time he washed them. Also the first time he washed them a lot of the color came off in the wash and turned one of his shirts red,0
3,Iam medium but it come back to me too big,0
3,"They were too baggy in spots, medium was too large for me. I’m 5’7”, 169lbs",0
3,After 2 months.Starting coming apart at seems.,0
3,"first order was ""lost""...second was recieved",0
3,Shrinks fast,0
3,Tight around three legs for me.,0
3,Had to order larger,0
3,they stretch out after about an hour,0
3,"very tight on the legs, the stitching rips the first few wears. wont buy again",0
3,so so.,0
3,"But these for my husband based on description notes ""These Men's Jeans Have Extra Room Through Seat and Thigh"". It's tight on the thighs. Will be returning.",0
3,"We bought 2 lighter rinse and the dark rinse I am writing about. Both 505s, exact same size but for some reason the dark rinse is way tighter.",0
3,Have several pairs of these in the same size. This new pair is noticeably larger and looser fitting.,0
3,Wide at thighs and bulging at seat.,0
3,Not dark stone wash!,0
3,Sizing was off.  Much larger than expected.,0
3,Zipper doesn't work smoothly.,0
3,The Jean material seems thinner than my older jeans.,0
3,I was looking to order the darker blue but must have been out as it went to stone wash and I did not catch the change,0
3,"These are flex jeans and ended up two inches too large when I tried them on.  Even allowing for shrinkage of maybe an inch, I returned them",0
3,"Ordered the right size, but they were to small, so returned them.",0
3,This is suitable for winters as the material is thick.,0
3,"Run small, size up, 34/30 5'9"" 208lbs way to small.",0
3,Button hole too little wont button and won’t zip all the way up.,0
3,Some what larger than needed.,0
3,Tight waist and a little short,0
3,"Hello!!!  The jeans you sent were 32 W x 29 L, without a belt.",0
3,Returned to big,0
3,"Thought they would be 100%cotton,Non stretching",0
3,Washes and dries differently than denim.,0
3,"I am old customer and rellay liked Levi's so far, but this time tried buying online but didnt like the fitting, it feels loose and longer in length.overall shipping was fast and quality of fabric is ok, somehow fitting is not as i was expecting. since i had high hope from Levi's based on past product experience.",0
3,I wear size 34 in Levi’s but this was a size too small,0
3,Very snug on the waist for me.,0
3,The color in the add wasn't even close to what I received.  Ordered 2 and both the same color.  Bought one last year and it was the same color,0
3,I will not buy made in china ever again.  even tho made in USA levi's are 80.00,0
3,"The pants were not ""light"" stonewash!",0
3,"Tight at waistline.  An I wear a lot of Levi's,  an know my size. These were not 30's",0
3,These are just not the same quality or workmanship or material that I remember.,0
3,Going to start looking for different brand.,0
3,"I ordered 2 pairs of these jeans and they are 2 inches too big at the waist.All my other jeans are a 36"" waist and they fit.....I'm sending them back.",0
3,They are called regular fit. Yet the thigh area is over sized and very loose.,0
3,"Much smaller at the waist  than my identical pair. And that’s before washing and drying!!!!Had to return them, unwearable.",0
3,"Inseam was almost a foot too long, will have to take these to a seamstress.",0
3,"These sliyde are for slim feet, you really have to push your foot in to get them on even if you size up.",0
3,Skinny guy here. They feel tight. Might be a little small for average person,0
3,They run small.  Get them a size or two up from your typical size.,0
3,It tore after a month,0
3,These slides run small and they'revery tight around the foot band.,0
3,"my shoe size is 9. but even I bought 11 sizes, it is still a little small for me.",0
3,They are not for people with medium or wide feet,0
3,It will be long as your feet but it will be tighter than expected,0
3,size is smaller then the 10 size. go up one size,0
3,Too large,0
3,Buy 1-2 sizes up. its way too small if you buy your own size,0
3,"I've been wearing size 13s since I was in high school. These are just too small for my feet, however.",0
3,Run small,0
3,Get a size bigger,0
3,Got these for Father's day and it says size 12 but it doesn't fit like a 12.I have the same pair I bought at a adidas outlet store years ago and they are a 12 and the fit just fine.,0
3,Not o comfy for the price,0
3,Other than the width they were great but they were very narrow. Had to return because they did not fit my husbands feet.,0
3,"While we ordered what we thought was the right size, it was too small.",0
3,I bought two pairs last year (sizes 4 and 5). This year I bought another size 5 pair. The new pair is smaller than my old size 5. It is about the same size as the size 4. Quality has decreased.,0
3,Runs small. I wear size 11 and could not get my feet into the strap all the way,0
3,Runs small.,0
3,They run small.,0
3,"I wear a size 9 US in most any shoe and these run very small. If I were to re-order, I would order a size 10 US",0
3,I gave them away,0
3,Needs to be alittle harder material.,0
3,Sandals not wide enough for my feet.,0
3,Not made for people with wide feet.!!! I wear a size 8 1/2. I ordered a 10 and my feet still could not breath,0
3,"Cheap looking and the sizes are off. If you are going to buy these, buy them a size larger.",0
3,"My shoe size is 10.5, ordered the 11, but it's still too small.....",0
3,They looked faked to me.,0
3,I ordered normal size and can't get my foot in it. The sizing is small.,0
3,Running one size smaller,0
3,Too much plastic,0
3,For my,0
3,This shoe is too small. my husband can't afford to return it when he wears No. 8 shoes.,0
3,they squeak when they are wet,0
3,Get a size higher.,0
3,The only reason why I didn’t give this product 5 stars is because it runs a little smaller than un pair  that I bought at the adidas Store.,0
3,size 13 is too small for my hasbend with eu size 45 and is too narrow.,0
3,The slides tore by the strap after a month of use in the house.,0
3,Small. Get a size bigger,0
3,I got wide feet. They didn't stay on right.,0
3,This is my second pair of Adidas slides. Bought both in a size 9. These particular pair is smaller than my other pair.,0
3,Like plastic says cloudfoam but these are definitely not like the adilletes I bought last from adidas directly. I don't recommend them unless price is your only concern,0
3,Too small but since I dont have a car or a printer I cant return them,0
3,Very light weight material and will not hold up to much wear.,0
3,"I’m woman’s size 9, men’s 7. I got an 8 and they too small",0
3,Runs small,0
3,ALWAYS GO UP 1 SIZE,0
3,Too small.  Less narrow than a normal width.,0
3,I Got a size 10 cus im a 10 but i guess it runs small o sometin theyre to small shudd have gotten an 11,0
3,They size run way to small and narrow.,0
3,I got these for my husband. He wears a size 10 1/2 so I got the 11 in slides.Way too small and very narrow.,0
3,The toe was to large for my foot and my feet slide around in the shoe,0
3,Fit not as good as previous NB I have purchased,0
3,They don't breathe at all and will cause sweaty feet.,0
3,I wanted Swede but I couldn’t find it,0
3,"I’ve been wearing these trainers for about 20 years having bought ~25 pair. The last few pair seem to be breaking down faster with the plastic outsole areas caving in the side rear sections. Also, the soles have been separating. Additionally, this new pair came in a completely obliterated box but they appear to be ‘new’. It might be time for a new shoe and Amazon alternative.",0
3,"My previous NB shoes lasted over 5 years.  These ones just 1 year, the soles came apart at the heal.",0
3,I ordered 9 1/2 wide and when I tried them on they looked exactly the same but then I noticed one was made by Nike and the other one by new balance and of course the Nike was a little higher so I returned them both so as not to affect my hip,0
3,Too slippery too walk on,0
3,Buy the 626 instead,0
3,"There seems to be an issue with ""wide"" ND ""xw"" in New Balance shoes. I sent these back and ordered same pair in white. White pair is NOT wide either. Compared to other NB shoes; 411, 608, wide and they are ALL about 1/4 inch wider! Had the 481 XW and these are NOT wide either. Just received a pair of 840 V2 XW and these ARE NOT wide!! Seems that NB thinks 2E is wider than 4E!?",0
3,"They advertise these as leather. When we hear that we have visions of soft baseball gloves, cozy couches, top of the line car seats, etc. There is just one thing wrong with the descriptions of these shoes. The leather is not that kind of leather. It is bonded.Bonded leather is the lowest grade of leather, because it is not really leather – just shredded leather scraps and bits reconstituted with a filler and backed with an embossed polyurethane coating. It’s very cheap, but falls apart quickly. Bonded leather is found in low-end furniture and accessories, and sometimes book binding. You may also see this referred to as reconstituted or blended leather.Because these are cheap leather, I do not expect them to last long. In fact, they refuse to break in and get soft at all. Not bad to look at, but if you're expecting the full grain leather or even something soft and malleable, look elsewhere.",0
3,Made in a different country than the pair previously purchased. Toe is narrow and restrictive.,0
3,"The pair I got seemed to be factory seconds, but stores were closed due to Covid 19. So had to use",0
3,Not near enough cushion in bottm of shoe for me..went from air monarchs to these and going back to monarchs,0
3,Too tight across the toes,0
3,Item received as promised.  Unfortunately the model is not as the one advertised.,0
3,This product wears out too quickly for me. I expect more from New Balance.,0
3,The New Balance cross trainer is a bit tight for a wide cross trainer. I decided to keep them and will use them at times.,0
3,"One shoe had a pointed toe, the other has the expected rounded toe. It was too much trouble to return them. Lesson learned. Clearly this pair was not quality checked.",0
3,Could be wider,0
3,Shoe was too marrow,0
3,Sole separates from shoe after about 6 months,0
3,Feet can’t handle the dress shoes today.I have moved to tennis shoes,0
3,Very wide!! Would have returned them but through out the box,0
3,Ordered brown received black. Need brown.,0
3,Not that durable.  Only lasted 5 months before the stitching started coming undone.,0
3,They were bought for someone else,0
3,Shoe ripped at seams after six months of wear.,0
3,The ad info indicated the 12w was = to a 12 - 4. The shoes that arrived were 12w but the tag has the w = 2. They may loosen a bit with more wear but require a shoehorn to get feet into the shoes.,0
3,Basic shoes for a basic price,0
3,Too wide,0
3,I wear New Balance shoes all of the time and always wear a 10D shoe. I ordered these and the are too narrow. Returning.,0
3,"Looked for wide shoe, but this was not wide enough.",0
3,The size was very large,0
3,recomended,0
3,"They just seem to run about a half size to big. Besides that, they were ok.",0
3,Does not have the expected quality.  It is little bit hard as well. I have used for less than a year and it is starting to show signs of aging very quickly. Would not recommend this product for anything other than causal use.,0
3,Too long in toe area,0
3,"They're ok, the heel should be tighter.",0
3,"Not my favorite NB shoe because it is noisy. Comfortable, but I hear every step,",0
3,somewhat small,0
3,Too heavy and inflexible--I use them now (not intended) as work boots.,0
3,"The shoe is on the small size, and is not comfortable to wear for extended time. Hoping the shoe can stretch enough, so that I am able to wear for extended periods of time.",0
3,O.K.,0
3,Size runs big. Had to return and reorder a size smaller,0
3,"Sent a mens shoe and a womens shoe, so my son cant wear them.",0
3,These crocs are smaller than the crocs I got from the store,0
3,Second pair I’ve bought but this time the shoes was larger than actual size,0
3,Ran a little small! Another trip to the UPS store!,0
3,The length of time it took to be returned. And the next price went down 5$. n Not again,0
3,Bigger than expected,0
3,To big,0
3,Should have went a size smaller.,0
3,Size runs big,0
3,Really need to produce 1/2 sizes!,0
3,"I ordered the same size as my other crocs expecting these to fit the same. Well I was wrong, they ran significantly smaller and since I assumed they would be fine tossed the packaging etc so I can’t return. I’d recommend sizing up from your normal croc size.",0
3,"They are so wide for Med, I can't keep them on.Love the look of them, will give them away.",0
3,I bought these for my son who wears a size 14. They were 2 sizes too big! He didn’t wanna go through the hassle of a return and decided to keep them because he only wears them around the house. Who measures these shoes?? Are these European sizes or what?,0
3,Wider than i expected but very comfy,0
3,Just a tad big,0
3,"Size up! If you are a 7, get a size 8.",0
3,The size is way too large for the size I bought.,0
3,The product was not the color I assumed it would be. I thought it would be a bit darker,0
3,I read the reviews where it said that they run large and to order a size down. My toes are rubbing on the front of the shoes,0
3,Size up or youl be returning,0
3,Watch arrived scuffed.,0
3,"Wore it one time, and the black is already rubbing off of the band. Not the quality I'm used to with Fossil.",0
3,Too big of a face. Very clunky.,0
3,"First watched showed up all scratched, ordered a replacement also showed up scratched!",0
3,the date timer doesn't work,0
3,It’s an ok watch nothing special,0
3,The strap started to peel after a few months of use.,0
3,Eu kdk,0
3,Watch is very heavy.,0
3,Way bigger than all other watches i saw at the store.,0
3,band came off,0
3,I received with little scratches,0
3,"The inside gradient wasn't what I expected, I thought it'd be more ""refine"" looking... the rest is just as the picture",0
3,its bigger and heavier than i was expected,0
3,"Has a little mark in one side, this mark is not for a scratched",0
3,This is a very nicely designed watch. The reason for the 3-star review is for the stainless steel wristband. The quality and workmanship of the wristband is poor and that takes away from the watch.,0
3,it is too large,0
3,Didn't like. Face was huge. Returned it,0
3,"The watch came shoved into a metal fossil box.  The band was kinked , and where the kink was it scratched off the surface coating on the band.",0
3,There are white scratches on the watch.,0
3,"Nice looking watch. Tired of digital watches, I wanted an old school analog watch. This however doesn't have a backlight and the hands are not lumenescent. At this price, that is unforgivable. The date display is also tiny. Overpriced for what you get.",0
3,Betrry is not working and glass is some scracth,0
3,Some scratch are there!!,0
3,I got this product from Ethos watches. The case of the watch was an old one with few scratches on it. Also the watch didn't look to be a brand new. There were few patches. I wanted to return the product but I had to use that product so couldn't.,0
3,Looks cheap,0
3,"The dial is great but the band is very bad, doesnt look or feel as nice in person.",0
3,SAA,0
3,It wasn't the color I wanted,0
3,So far so good....dates needs be shown with contrast color. And all dials should glow at night.,0
3,Product received good but the packing from amazon is not good as expected.,0
3,"The pictures depict the face with all silver details.  However, there is actually quite a bit of gold rather than silver.  I thought it looked cheezy and a bit cheap.Returned.",0
3,Too big,0
3,The leather band color is a bit off.,0
3,The watch didnt come with the tags!!B,0
3,Smaller than i thought. Felt cheap too,0
3,Not expected quality,0
3,I didn't get warranty card with proper stamp and also any bill with this 😑,0
3,The product delivered is not working. Replacement made.,0
3,"Very large face, takes some getting used to",0
3,Strap color is different and looks cheap.,0
3,Avg,0
3,Watch looks great but the sharp edges where strap attaches to the face cut into wrist,0
3,Looking not branded,0
3,"Average product from fossil,Returned",0
3,The leather changed color quickly,0
3,Watch is very classic.. but back panel is very sharp,0
3,I got another model instead of it.,0
3,Dial is not blue..It's black,0
3,Color was totally different from the picture,0
3,"Not a bad looking watch. My only complaint is, that if i dont wear it everyday the watch stops. Its meant to be an everyday wear.",0
3,"The actual watch is fine and is performing well at this time ,There is nothing wrong with the band ,but it fdoes dig into my wrist sometimes ,prefer leather bands anyway which makes no sense on a diver watch",0
3,The cyclops is off a hair.,0
3,Returned. It was too small for my husband. Next time I must pull out the measureing tape.,0
3,Does not keep accurate time. I have had to reset time several times.,0
3,"Keeps time 1 or 2 minutes fast each day. In a week where it started on time,  it will be 10 to 15 minutes at end of that week.",0
3,Pin fell out of the clasp after wearing for a month. Bracelet is not covered under warranty.,0
3,They looks to cheap even for 90$ .,0
3,"Keeps time well. Perfect size for my wrist, doesn't look like I'm carrying a spare tire on my wrist likey last watch.Edit: after almost 2 months the glass starting fogging up real bad and it doesn't tell time anymore.",0
3,It's smaller than I thought it would be.,0
3,The bracelet feel cheap,0
3,cheap crystal should be sapphire,0
3,Very large band. Had to remove to links.,0
3,The watch is very accurate. The luminous dial doesn't last more than a few minutes after  being placed in direct sunlight for a few hours.,0
3,dont expect too much....the needles and dial quality is ...hm.....it just looks cheap.....very cheap...,0
3,"This watch is a little slow at first, but after two years it is so slow you can not rely on it.  It is in my sock drawer and I dont wear it anymore.  Went and bought a Casio.",0
3,"I ordered this and another Invicta at the same time (8926), this was not what I got. What I got was a 8926A and a 8926. I can't even find the 8926A on Ivicta's web site. The only difference I can find in the 2 is the coin edge on one, both are 40MM",0
3,I have to reset time and date several times,0
3,Quite heavy!,0
3,"I bought this watch for swimming and diving in the Caribbean where I spend 6 months of the year.This is the 3rd watch I am trying.The first 2 had faults, the 1st was losing time over a few days. The 2nd also was losing time but over a week.I  now on my 3rd which is working very well so far. I haven't been in water with it yet because of the pandemic I can't leave for my Caribbean swim to test it.",0
3,But not the big and heavy we use to see in invicta,0
3,It’s quite small for me,0
3,it is o.k,0
3,Lasted about 2 years,0
3,"doesn't keep the time, you sleep and it sleeps with you",0
3,"Pretty simple, however it kinda irritates my worst a little bit, however for the price it’s a good watch",0
3,Plastic junk,0
3,Cheap locks. Probably won’t deter theft. You can’t set a combo,0
3,not very theft proof,0
3,"Can't reset combination, have to use the one it comes with.",0
3,Set combination that cant be customized. You must rememer the combination that came with yhe lock.,0
3,"Description said we could change the combination, but you can’t.",0
3,It’s ok. Kinda thin.  I can’t choose to change the combination either.,0
3,Smaller than they looked on the website. Couldn't set a combo and bought 4 of them so sent them back and upgraded.,0
3,cannot change the lock code,0
3,Very picky lock mechanism,0
3,"Perhaps I should’ve read the description more closely, but the numbers go from 1 to 6. Makes it much harder to come up with a combo that I can remember",0
3,"Works fine,but way shorter than I thought",0
3,It works,0
3,"It is much smaller than I expected, but then much lighter than the second one I bought from a store.",0
3,"cheap lock, can kick open",0
3,Too small.,0
3,as expected,0
3,"Cheaply built , but does what it is supposed to do !",0
3,As advertised and able to lock up 4bikes side by side. Lock mechanism seems rather cheap though.,0
3,This lock is mostly just a visual deterrent. It's not very high quality and is very basic in functionality (you can't choose your combination) but it will keep someone from walking off without your bike without any effort.,0
3,The product I received had its insulation starting to come off on one end.,0
3,ssomewhat small,0
3,Decent lock but seems to stick sometimes,0
3,Does not seem very high quality.,0
3,"this is way smaller than I expected, its about as thin as a pencil however I gave it three stars because of price and shipping",0
3,"You can tell why its cheap. The lock looks fragile and the parts seem to be a bit loosen, but it does the job",0
3,Too small,0
3,this is a really small bike lock,0
3,Haven't used it.  Instructions are in Chinese.,0
3,I thought this would have a clip to fasten it to my scooter as did the one I had before.,0
3,the locking mechanism is a little flimsy.,0
3,Got this and another brand- this one is thinner and can't be reprogrammed with your own code. It will do the job but I'd spend a bit more to not have to remember a code and for the added deterrent of a thicker cable.,0
3,Okey.,0
3,Works for a quick pickup.,0
3,Caliber is too thin.,0
3,the chain is not very long,0
3,It is less weight than I expectef,0
3,would not real buy it,0
3,Does the job.,0
3,Cheap deterrent,0
3,it is very wound as in it coils up way 2 much but it will serve its purpose,0
3,Standard master,0
3,"It's cheap, don't expect much",0
3,"I’d describe these as the base model. They get the job done, but do not have features that other similar lanterns have like magnets or a hanging clip. Also, these are not as bright as others I’ve seen.",0
3,It was actually smaller then I thought.  I didn’t think to too at the measurements..just looking t what it could possible deliver.,0
3,One of the light doesn't close which causes it to stay on.,0
3,Thought it would be bigger,0
3,These are very small,0
3,Batteries were corroded,0
3,One would not shut off. The other worked as it should,0
3,Uses batteries instead of rechargeable,0
3,To small,0
3,Way smaller than mine thought,0
3,Output is about a 40 watt bulb.,0
3,These lanterns are comically small,0
3,"These little light's are wonderfully bright and easy to use but, when I opened the packagenone lamp worked and the other did not. I tried using other batteries than the one's sent with the light's but it still wouldn't work. 😟 sadly I have only one that works. Probably wont buy again knowing they are faulty before use.",0
3,One doesn’t work,0
3,"Came in a pack of 2.  One lantern turns off as advertised, the other does not.",0
3,One works great!......the other not so much it won’t shut off when you close it so you have to take the batteries out.,0
3,One of the lanterns works as designed. The other one will not close properly and the light never shuts off. Had to take the batteries out to shut it off.,0
3,I didn’t realize these were so small,0
3,"Ordered two 2-packs for Christmas Presents.  Three of four lanterns worked.  One wouldn't turn off when closed.Amazon sent a replacement.  But, returns are a nuisance.  So, I subtract hassle points.",0
3,One of the lamps I recieved was flawed. When batteries are inserted the lamp remains on and does not turn off.The other one recieved works flawlessly and lights up the area really well.,0
3,It works and will probably only work for a short time before it becomes landfill.,0
3,Bought two and they came with batteries. Each light has three banks of white LEDs. Each bank has two rows. The batteries go in the bottom.One of the lamps had one bank inserted poorly in the internal frame. Ten minutes to take it apart and fix it.,0
3,One of the lights did not work. A section of the lED did not work. Had to return item,0
3,Ordered 4 lights and 2 came cracked on the bottom door that unscrew to install batteries. Need them for night fishing and had to tape them up to keep battery cover on.,0
3,Much smaller than anticipated,0
3,"Only when starting directly at it.  For the number of LED's, really does not fill a small area very well.  Will be sufficient in my medium size tent, but if hung near the top, there is no light going down.  Should have 4 rows of lights instead of 3, light patterns do not overlap.  So OK, and good for the cost, just was a bit disappointing.",0
3,Used once,0
3,"Handles are too sorry,needs to be thicker or padded.",0
3,Don’t know about the battery life yet.  I use them around my smoker at this time of year due to not having as long sunlight.,0
3,"They're nice little lights but I do find the LED far too bright, it hurt the eyes.",0
3,"I would have given 5 stars but one whole light strip on of the lanterns doesn't work, so only two of the three sides lights up.",0
3,1 works 1 doesn't,0
3,"I thought they were going to be a little bit larger in size, and put out a little bit more light. But all in all they are convenient & will do the job.",0
3,too led rbight,0
3,"Really liked the product, however, by the time we got the chance to use the lights, we noticed that one of them was shipped to us broken. The internal switch that turns off the light when it is closed was broke off and you could hear it rattling around inside the light. The only way to turn it off now is to remove the batteries. By the time we used the lights, we were outside of the return window.Just make sure that when you get these, you check them out first thing. Lesson learned the hard way for us.",0
3,The bag strap tore the first time I used it,0
3,Had to return it due to its weight. I could not carry it.,0
3,The armrests side down in back when you text your arms.  Bag ripped when we tried to put the chair back in the bag.,0
3,Didn't even last a day and the thing fell apart,0
3,Sturdy but a little heavy to carry around.,0
3,The color was closer to a pink,0
3,As above. Returned it,0
3,STARTED TO GIVE OUT ON ME @ 210 LBS.,0
3,"It is not comfortable if you have normal sized legs. The seat is angled up, cinches the hamstrings above the knee and cuts circulation. I can’t sit in this chair for more than 5 mins without my legs falling asleep (due to circulation being restricted).The front support pieces for the arm rests reduce the available seating space as well, further constricting the body. This chair might sturdy and durable, but in terms of ergonomics it’s poorly designed.",0
3,The fabric on the chair arm ripped after just 2 uses,0
3,i only used the chair once. It was too heavy for me to carry as well as awkward.In order to store it in my small apartment I had to tie rope around it in two locations in order to get it back into its storage sleeve.I am 81 years of age and live alone in a small apartment.,0
3,Weighs a ton!,0
3,"I would give it 5 but it was late by three days and i needed for a camping trip but couldn't bring them because they weren't at my house in time, the day  i got home from camping that was the day it was delivered but i will just use them anyway for car shows",0
3,Impossible to get back into bag.  Not bd chairs otherwise.,0
3,I guess it's not sturdy enough for bigger people. The frame is bending on me fairly quick...,0
3,Rivet that holds the material to the back rest pole fell off after only two months.,0
3,Almost impossible to get entire chair back into the bag!,0
3,"I have used this chair at my daughter's swim meets.I think it was used 30 times at most, last week one of the corners ripped and it was unusable.I will not buy this product again.",0
3,Kinda small.,0
3,"The chair is very comfortable, but the bag ripped the first day. It ripped in the seam. It is a very thin flimsy bag. I will have to return unless the seller will send me a new bag. Not sure how to contact Coleman.",0
3,Wearing out quickly,0
3,This chair fell apart after the first year I had it.,0
3,"When you adjust The arms on the chair,they keep sliding down. It will not stay in place",0
3,Not what I expected,0
3,Carpel tunnel syndrome,0
3,Meh...it was ok.,0
3,Go try things on before you eyeball the product that you're thinking about.  This gapped and wasn't as described.,0
3,Bulkier than anticipated,0
3,I'm an average sized woman and these were way too big for me.,0
3,Difficult to make a tight fit. Need assistance to hold it while tightening.,0
3,It is difficult to secure the Velcro without assistance,0
3,Shop around,0
3,Sweat smell😷,0
3,Too big for my small wrist. Will be returning.,0
3,only receive one brace,0
3,Didn’t work as expected.,0
3,Too big for my hand/wrist.,0
3,The fabric starts to rip under heavy use after a while.,0
3,Need two hands to put it on properly,0
3,Velcro doesn't stay fastened after a couple of months usage.,0
3,"The thumb hole is small, making it very uncomfortable to wear. My hands are very small, and it's still uncomfortable for me. Other than that, it provides good wrist support.",0
3,Easy to adjust. However it’s a little bit too thick so it’s not comfortable at all.,0
3,Only use during warm weather. Our zippers keeps getting stuck halfway and coming off track. In addition the zipper fabric is deteriorating after a few days of use.,0
3,Very large vents on 2 sides that are not closable make this unusable in temps below 40degrees.,0
3,returned,0
3,Used when it lightly rained and inside got completely wet!,0
3,The tent sticks were very brittle.,0
3,There one I got was damaged and used. Think it can be a reality good one if I got a new one,0
3,it only fits one person not two,0
3,I got this last year for $53. Hmm PRICE GOUGE?,0
3,A little flimsy but it works.,0
3,The elastic cord inside the support rod broke.,0
3,"Had a year in it.when we set it up we seen, where the window mesh meets the tent meterial , it wasn't seen together",0
3,"Water did get in. It was a thunder storm but I seen it coming through the seam. But for the price, I expected it.",0
3,"If using inflatable mattress, only fits one single. Perhaps one twin.",0
3,"While it is the right size and brand, I was really looking for a tent where all of the windows zipped closed instead of relying on the rain cover.  It will work, but not what I thought that I was buying.",0
3,Walls of mesh,0
3,Tent arrived in one piece - barely. The box was completely opened and dismantled. The tape holding the box together was stripped halfway off.,0
3,"average quality, poles seem very fragile.",0
3,Not rain proof,0
3,haven't,0
3,Not waterproof!!! In a rainstorm you must use a tarp!,0
3,Tent leaks when rain gets heavy,0
3,Lid leaks a little and perspiration gets on lid making it wet if there’s ice inside.,0
