word,score
take that you stupid elephant,3.0
twistin the lye  eh,3.0
half on a bud sack,3.0
getting funk in the club,3.0
dr. jaeger and mr. hyde,3.0
sleeping up in the tree,3.0
bullface the great camel jockey,3.0
running off at the cocksucker,3.0
to get the jimmy choo,3.0
make a thread about it,3.0
you can't win 'em all,3.0
welp  see ya later,3.0
pepsi with the wild cherry,3.0
there's nothing wrong with that,3.0
done like a door knob,3.0
shape up or ship out,3.0
the left hand of darkness,3.0
jermaine    dupri,3.0
roll out the red carpet,3.0
traf (verb  from 'traffic'),3.0
drop some brass on it,3.0
poppin' wheelies on the chin,3.0
90% shalwar and 10% kameez,3.0
our lady on the halfshell,3.0
gong  to collect a,3.0
ming - dalla - ming,3.0
try hard with a vengeance,3.0
fat potential rating  fpr,3.0
hitched for half a monkey,3.0
partridge in a pear tree,3.0
an' i know thess right!,3.0
sweetness fes hairy zero cool,3.0
i'm not really a waitress,3.0
put me on my lips,3.0
yeesh yah yer nudding no,3.0
you suck on a lollipop,3.0
brotherhood of the traveling hudsons,3.0
threw gas on the fire,3.0
a two name  name,3.0
on time and on top,3.0
rat trying to get out,3.0
off the hizzle for shizzle,3.0
i'll beat your cock in,3.0
the hoskins slip in slide,3.0
up the old dirt road,3.0
on the real/on the real?,3.0
f'n b's in the a,3.0
don't push me like that,3.0
schlumptress borg 1 of 1,3.0
who pissed in ur cereal,3.0
your shit is my bread,3.0
move up as a unit,3.0
[put her shit on blast],3.0
what did they come as?,3.0
dottina (a proud patriotic american),3.0
the athens of the north,3.0
the earl's delightful tea mask,3.0
rollin' down the rectal road,3.0
like it aint no thing,3.0
i can bring in dl,3.0
stinkin up the crack spot.,3.0
step to the other side,3.0
hijo de tigre sale pintado,3.0
what people are made of,3.0
goin phet on a bitch,3.0
can of fix a face,3.0
up in a blue light,3.0
quick run for the money,3.0
makes my pants go crazy,3.0
shake hands with bruce willis,3.0
busted out of the box,3.0
take it to the grate,3.0
good luck nigga. don't die.~1,2.0
cut one from the herd,2.0
fish bowl on a stick,2.0
southern santiago sweaty sack syndrome,2.0
loves me like his ford,2.0
through the boondocks and back,2.0
i drink  you drink,2.0
puttin on a green sweater,2.0
my love is killing me,2.0
raider of the brown ark,2.0
balls deep in that ass,2.0
babywhore night on the town,2.0
the cow of the beer,2.0
mars bar up a closie,2.0
f you in the a,2.0
panic at the disco fangirl,2.0
all up in yo ranks,2.0
gypsy in a flash flood,2.0
sooo unfortunate / hellov unfortunate,2.0
put it in yo mouth,2.0
put yo back into it,2.0
the sloppy whopper with cheese,2.0
100 percent pure death shot,2.0
maw  get the shotgun,2.0
tend to the axe wound,2.0
elvis has left the tube,2.0
barking europe at the porcelain,2.0
the law of maximum misery,2.0
silly billy with no willy,2.0
wiseman compound and bible complex,2.0
do what you're good at,2.0
two dogs in a bath,2.0
matthew of the hamber sort,2.0
da mamma knows da story,2.0
owes a lot to science,2.0
double scoop of vanilla funk,2.0
have a meeting with yourself,2.0
apple of the pwnage tree,2.0
take it to the far,2.0
prickless son of a bitch,2.0
switch weapons in real time,2.0
she totally sweats you dude,2.0
stupid ugly bastard faced fascist,2.0
all up in my guts,2.0
getting sea on the sea,2.0
big bag of floppy dicks,2.0
the steezy face of variety,2.0
to be busy with idlerpg,2.0
wha da buisness is shawty,2.0
there's a pill for that,2.0
cpl (- cost per load),2.0
back in the day buffet,2.0
meat and two bean combo,2.0
404 - unable to woo,2.0
creamy stuff for smashed tatoes,2.0
ambystoma- homo sapien blood principle,2.0
shit faced to the world,2.0
fresh as a fucking daisy,2.0
let the team hit it,2.0
cold as a witches titty,2.0
yeah  not so much,2.0
morbidly obese partially decapitated johnny,2.0
[what's up you mother fucks],2.0
knights of the round hemiroid,2.0
do what you gotta do,2.0
cheesy wotsit bum smell flavours,2.0
have the right of it,2.0
dirty dolphin with extra water,2.0
let me hold a hot,2.0
i've left my bike outside,2.0
pissed on the fire ,2.0
throw up on your shit,2.0
the janitorial services of america,2.0
the hobo walks at midnight,2.0
leave it out  george!,2.0
step your rap game up,2.0
sponge cake and cream cheese,2.0
mario kart 64: alcoholic addition,2.0
struck by your own shell,2.0
optimised your mainframe gigabyte storage,2.0
spunk bubble in shit dust,2.0
kicks your (fucking) face off,2.0
kick my (fucking) face off,2.0
pissed with the seat down,2.0
everything short of duct tape,2.0
technicality asshole (a.k.a.  t.a.),2.0
more ho for your dough,2.0
aridoki (a ree doe key),2.0
i totally already know that,2.0
tween wet white t-shirt trick,2.0
is the pope a nazi?,2.0
so cute in the face,2.0
pubs up  dems down,2.0
bowling from the pavillion end,2.0
do not eat that dirt,2.0
to ride the turning lane,2.0
mr rampy's ship of dreams!,2.0
so cold i could shit,2.0
put some treble in it!,2.0
pulling up to self serve,2.0
less mature one  the,2.0
is that how it is,2.0
play the banjo with ,2.0
gab my blabster  bashers,2.0
bomb it you fat cunt!,2.0
off da chizzle fo shizzle,2.0
shaun rondell the ass pontey,2.0
shplabe  shplabing  shplabed,2.0
sausages are already out there,2.0
the house that jack built,2.0
rolling out the red carpet,2.0
inner outer mist syndrome (ioms),2.0
who done it and ran,2.0
dippin in da soy sauce,2.0
stuff it in your nutsack,2.0
send an admiral to sea,2.0
helping a friend in need,2.0
pack like a puerto rican,2.0
middle seat by the toilet,2.0
caught me on the slant,2.0
spin starts here  the,2.0
two sides to a book,2.0
praying at the ugly rug,2.0
 r u bein cereal!?!,2.0
10  4  k,2.0
eat at the downstairs restaurant,2.0
the voice of the valley,2.0
holy hell and shit fire,2.0
fuck you in the jacket,2.0
face like a slapped arse,2.0
step above a cardboard box,2.0
chirps out of your beak,2.0
bomb diggity smack wack attack,2.0
to pull a matt s,2.0
for no rizzle at izzle,2.0
perty gay like that mkay,2.0
put in / putting in,2.0
rip  ripped  ripping,2.0
brown leaf on da concrete,2.0
it came from the sea,2.0
shut up and get out,2.0
the one eyed yogurt flinger.,2.0
songs from an american movie,2.0
international caps lock apreciation day,2.0
needle taped to the hip,2.0
3 way the good way,2.0
blanket throwing cowboy ninja ghost,2.0
doing the three hole punch,2.0
aww  that's my foot,2.0
nero wolfgang amadeus simmons ii,2.0
nervous nigel the neurotic spider,2.0
on some old (blank) shit,2.0
pope soap on a rope,2.0
treat you as an equal,2.0
warm place to jerk off,2.0
nigga please! smoke more trees,2.0
pimp-p.i.m.p. pussy instantly makes profit,2.0
[kick] it off the jackstands,2.0
that could be a fact,2.0
penis you in the head,2.0
jesus shamoly and holy kebabs,1.0
steve wrights sunday love songs,1.0
a true green day fan,1.0
tighter than a virgin's daughter,1.0
take a run at it,1.0
no! i don't wanna die!,1.0
you know you want it,1.0
the old bloody mouse trick,1.0
rhythm of the let go,1.0
grassroots law of hook-up potential,1.0
trip2see  da land o',1.0
at home to mr floppy,1.0
the myth of liebe grube,1.0
beat em n eat em,1.0
my la salle online enrollment,1.0
i know you got sol,1.0
buffalo bill's wild west show,1.0
fo sheazy off da heezy,1.0
watch out there  now,1.0
beer and ice cream run,1.0
deep ocean  vast sea,1.0
crazy frog with bad breath,1.0
go 678 on your ass,1.0
sexy time with a fish,1.0
put you down the street,1.0
long stick the fart box,1.0
angry masturbation on a hangover,1.0
got a case of the,1.0
taking the skinboat to tunatown,1.0
on the rise like yeast,1.0
playing with the range balls,1.0
easily distracted (by shiny objects),1.0
\ . /\ . /,1.0
severed arm of the law,1.0
the most pointless website ever,1.0
pissing with the seat down,1.0
the end of an anchor,1.0
takes away from the table,1.0
con dinero el chango vaila,1.0
p  t  a,1.0
riding the rodeo bull ,1.0
sweet shit in a bucket,1.0
the act of being ugly,1.0
take him to walmart ,1.0
fur of the white bunny,1.0
forrest  to pull a,1.0
go go gadget gear shift,1.0
around the back snatch attack,1.0
what's up with your yellow?,1.0
go eat a winky waffle,1.0
what make it so bad,1.0
helping herself to a snack,1.0
knock him down a peg,1.0
fantastic endurance to highest degree,1.0
mr. walk up on you,1.0
red as a baboon's arse,1.0
toes up in the clover,1.0
two finger slip and slide,1.0
frenigon  hodedo and momback,1.0
are you fucking my dog?,1.0
whats you got for me,1.0
tomb of the unknown soldier,1.0
keep it on the squash,1.0
sun is over the yardarm,1.0
my silvery bag of goodness,1.0
the harlot and the rhet,1.0
right on  right o,1.0
hit with the bant stick,1.0
to pull a michal ,1.0
newbie board punk rock (nbpr),1.0
night in with the lads,1.0
to pull a shaan q,1.0
home court advantage  the,1.0
bois de la tasse furry,1.0
get out of my world,1.0
the old california flim flam,1.0
size of a small walrus,1.0
dipping it in dirty water,1.0
slick on my hang low,1.0
sep  nep  fep,1.0
you got me messed up,1.0
your mom on a bun,1.0
once in an orange moon,1.0
boards on a board rack,1.0
scream it out your back,1.0
feet first in the boneyard,1.0
sinfonia detta la buon hora,1.0
marvel ultimate alliance for psp,1.0
treetops are touching the ground,1.0
whipping or whippin the skippy,1.0
kicked myself to the curb,1.0
tamales make my bottom burble,1.0
bananas in your ass tonight!,1.0
tack  tacks  tackin,1.0
get out of my business,1.0
the word is elk lake,1.0
get something up and running,1.0
sold up the garden path,1.0
clifford the big red dong,1.0
one dollar and fifty cents,1.0
see it from da front,1.0
lessen ar'mask lathaith tenna'lye omentuva,1.0
the ultimate sloppy whopper combo,1.0
sie fut long tiu mo,1.0
cook a turkey with gravy,1.0
walking in two o'clock cotton,1.0
both sides of the ashtray,1.0
don't be such an anteater,1.0
the great pyramid of giza,1.0
play catch in the greenhouse,1.0
taking out the butt rubbish,1.0
lost it in the war,1.0
show me your flow chart,1.0
get out of the table,1.0
shake hands with the sheriff,1.0
yo momma go to cowwage,1.0
get out of this house,1.0
ti esrever dna ti plif,1.0
that is off the hook,1.0
the gangsta specter of defeat,1.0
swept it under the rug,1.0
triangular prism of love ,1.0
keep it on the chill,1.0
make peace with the earth,1.0
i'll slaughter your face in!,1.0
set up the launch pad,1.0
up in your face ghetto,1.0
put a wad on you,1.0
puttin my gun in vietnam,1.0
to nice it out of,1.0
chair  mad as a,1.0
drinking under the dart board,1.0
the slow and the timid,1.0
the murmur of the krmr,1.0
reverse help a brother out,1.0
singes capitulards bouffeurs de fromage,1.0
man from the motor trade,1.0
on a sesame seed bun,1.0
nuts all in ya face,1.0
wat da hook gon be?,1.0
sgx is bringin' it down,1.0
nuclear war in the mouth,1.0
a night with rachel price,1.0
spent the night at john's,1.0
shut up or run up,1.0
reverse cowgirl with a steamer,1.0
flying off a cold shot,1.0
keep it in the family,1.0
super happy fun sexy time,1.0
the tony danza tapdance extravaganza,1.0
fuck me in the neck,1.0
the cock and sock connection,1.0
to pull a will smith,1.0
get down with the moxie,1.0
pop 'em and drop 'em,1.0
your eyes are getting brown,1.0
origin of the empire iris,1.0
